il,ilce,mahalle,tip,baglilik
HATAY,İSKENDERUN,GÜLTEPE,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,GÜRSEL,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,GÜZELÇAY,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,HÜRRİYET,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,KALEDİBİ,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,KARAYILAN,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,KAVAKLIOLUK,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,KOCATEPE,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,KURTULUŞ,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,MEYDAN,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,MODERNEVLER,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,MURADİYE,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,MUSTAFA KEMAL,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,NUMUNE,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,ORHANGAZİ,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,PINARBAŞI,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,PİRİREİS,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,SAKARYA,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,SARISEKİ,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,SAVAŞ,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,SUÇIKAĞI,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,SÜLEYMANİYE,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,YENİŞEHİR,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,YILDIRIMTEPE,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,YUNUS EMRE,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,ÇAY,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,ÇINARLI,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
HATAY,İSKENDERUN,İSMET İNÖNÜ,MAHALLE,İSKENDERUN-İLÇE MERKEZİ
ISPARTA,AKSU,BAHÇELİ,MAHALLE,AKSU-İLÇE MERKEZİ
ISPARTA,AKSU,ELDERE,K?Y,
ISPARTA,AKSU,ELECİK,K?Y,
ISPARTA,AKSU,KARACAHİSAR,K?Y,
ISPARTA,AKSU,KARAĞI,K?Y,
ISPARTA,AKSU,KATİPKÖY,K?Y,
ISPARTA,AKSU,KOÇULAR,K?Y,
ISPARTA,AKSU,KÖSRE,K?Y,
ISPARTA,AKSU,PAZARCIK,MAHALLE,AKSU-İLÇE MERKEZİ
ISPARTA,AKSU,SOFULAR,K?Y,
ISPARTA,AKSU,TERZİLER,K?Y,
ISPARTA,AKSU,YAKAAFŞAR,K?Y,
ISPARTA,AKSU,YAKAKÖY,K?Y,
ISPARTA,AKSU,YILANLI,K?Y,
ISPARTA,AKSU,YUKARI YAYLABEL,K?Y,
ISPARTA,AKSU,ÇAY,MAHALLE,AKSU-İLÇE MERKEZİ
ISPARTA,AKSU,İSTİKLAL,MAHALLE,AKSU-İLÇE MERKEZİ
ISPARTA,ATABEY,ALTUNBA,MAHALLE,ATABEY-İLÇE MERKEZİ
ISPARTA,ATABEY,BAYAT,K?Y,
ISPARTA,ATABEY,GEZİRLER,MAHALLE,ATABEY-İLÇE MERKEZİ
ISPARTA,ATABEY,HARMANÖREN,K?Y,
ISPARTA,ATABEY,KAPICAK,K?Y,
ISPARTA,ATABEY,MÜFTÜ,MAHALLE,ATABEY-İLÇE MERKEZİ
ISPARTA,ATABEY,ONAÇ,MAHALLE,ATABEY-İLÇE MERKEZİ
ISPARTA,ATABEY,PAZAR,MAHALLE,ATABEY-İLÇE MERKEZİ
ISPARTA,ATABEY,PEMBELİ,K?Y,
ISPARTA,ATABEY,SÖKMEN,MAHALLE,ATABEY-İLÇE MERKEZİ
ISPARTA,ATABEY,SİNAN,MAHALLE,ATABEY-İLÇE MERKEZİ
ISPARTA,ATABEY,YENİ,MAHALLE,ATABEY-İLÇE MERKEZİ
ISPARTA,ATABEY,ÇEŞME,MAHALLE,ATABEY-İLÇE MERKEZİ
ISPARTA,ATABEY,İSLAMKÖY,K?Y,
ISPARTA,EĞİRDİR,AKDOĞAN,K?Y,
ISPARTA,EĞİRDİR,AKPINAR,K?Y,
ISPARTA,EĞİRDİR,ALTINKUM,MAHALLE,EĞİRDİR-İLÇE MERKEZİ
ISPARTA,EĞİRDİR,AĞA,MAHALLE,EĞİRDİR-İLÇE MERKEZİ
ISPARTA,EĞİRDİR,AĞILKÖY,K?Y,
ISPARTA,EĞİRDİR,AŞAĞI GÖKDERE,K?Y,
ISPARTA,EĞİRDİR,BADEMLİ,K?Y,
ISPARTA,EĞİRDİR,BAKLAN,K?Y,
ISPARTA,EĞİRDİR,BALKIRI,K?Y,
ISPARTA,EĞİRDİR,BARLA,K?Y,
ISPARTA,EĞİRDİR,BAYBUAN,MAHALLE,EĞİRDİR-İLÇE MERKEZİ
ISPARTA,EĞİRDİR,BAĞCIK,K?Y,
ISPARTA,EĞİRDİR,BAĞILLI,K?Y,
ISPARTA,EĞİRDİR,BAĞLAR,MAHALLE,EĞİRDİR-İLÇE MERKEZİ
ISPARTA,EĞİRDİR,BAĞÖREN,K?Y,
ISPARTA,EĞİRDİR,BEYDERE,K?Y,
ISPARTA,EĞİRDİR,CAMİ,MAHALLE,EĞİRDİR-İLÇE MERKEZİ
ISPARTA,EĞİRDİR,DEMİRKAPI,MAHALLE,EĞİRDİR-İLÇE MERKEZİ
ISPARTA,EĞİRDİR,DERE,MAHALLE,SARIİDRİS
ISPARTA,EĞİRDİR,EYÜPLER,K?Y,
ISPARTA,EĞİRDİR,GÖKTAŞ,K?Y,
ISPARTA,EĞİRDİR,GÖKÇEHÜYÜK,K?Y,
ISPARTA,EĞİRDİR,HACIŞEYH,MAHALLE,EĞİRDİR-İLÇE MERKEZİ
ISPARTA,EĞİRDİR,HAMAM,MAHALLE,EĞİRDİR-İLÇE MERKEZİ
ISPARTA,EĞİRDİR,HAVUTLU,K?Y,
ISPARTA,EĞİRDİR,HAYMANA,K?Y,
ISPARTA,EĞİRDİR,HÜRRİYET,MAHALLE,SARIİDRİS
ISPARTA,EĞİRDİR,KALE,MAHALLE,EĞİRDİR-İLÇE MERKEZİ
ISPARTA,EĞİRDİR,KATİP,MAHALLE,EĞİRDİR-İLÇE MERKEZİ
ISPARTA,EĞİRDİR,KIRINTI,K?Y,
ISPARTA,EĞİRDİR,KIZILÇUBUK,MAHALLE,EĞİRDİR-İLÇE MERKEZİ
ISPARTA,EĞİRDİR,KONYA BUCAĞI,MAHALLE,EĞİRDİR-İLÇE MERKEZİ
ISPARTA,EĞİRDİR,KUBBELİ,MAHALLE,EĞİRDİR-İLÇE MERKEZİ
ISPARTA,EĞİRDİR,MAHMATLAR,K?Y,
ISPARTA,EĞİRDİR,MENDERES,MAHALLE,EĞİRDİR-İLÇE MERKEZİ
ISPARTA,EĞİRDİR,PAZARKÖY,K?Y,
ISPARTA,EĞİRDİR,PINARPAZARI,MAHALLE,EĞİRDİR-İLÇE MERKEZİ
ISPARTA,EĞİRDİR,POYRAZ,MAHALLE,EĞİRDİR-İLÇE MERKEZİ
ISPARTA,EĞİRDİR,SANAYİ,MAHALLE,EĞİRDİR-İLÇE MERKEZİ
ISPARTA,EĞİRDİR,SEKİBAĞ,MAHALLE,EĞİRDİR-İLÇE MERKEZİ
ISPARTA,EĞİRDİR,SERPİLKÖY,K?Y,
ISPARTA,EĞİRDİR,SEVİNÇBEY,K?Y,
ISPARTA,EĞİRDİR,SEYDİM,MAHALLE,EĞİRDİR-İLÇE MERKEZİ
ISPARTA,EĞİRDİR,SORKUNCAK,K?Y,
ISPARTA,EĞİRDİR,SİPAHİLER,K?Y,
ISPARTA,EĞİRDİR,TEPELİ,K?Y,
ISPARTA,EĞİRDİR,YAZLA,MAHALLE,EĞİRDİR-İLÇE MERKEZİ
ISPARTA,EĞİRDİR,YENİ,MAHALLE,EĞİRDİR-İLÇE MERKEZİ
ISPARTA,EĞİRDİR,YEŞİLADA,MAHALLE,EĞİRDİR-İLÇE MERKEZİ
ISPARTA,EĞİRDİR,YILGINCAK,K?Y,
ISPARTA,EĞİRDİR,YUKARIGÖKDERE,K?Y,
ISPARTA,EĞİRDİR,YUVALI,K?Y,
ISPARTA,EĞİRDİR,ÇAYKÖY,K?Y,
ISPARTA,EĞİRDİR,İMARET,MAHALLE,EĞİRDİR-İLÇE MERKEZİ
ISPARTA,EĞİRDİR,İSTASYON,MAHALLE,EĞİRDİR-İLÇE MERKEZİ
ISPARTA,EĞİRDİR,İSTİKLAL,MAHALLE,SARIİDRİS
ISPARTA,GELENDOST,17 EYLÜL,MAHALLE,GELENDOST-İLÇE MERKEZİ
ISPARTA,GELENDOST,AFŞAR,K?Y,
ISPARTA,GELENDOST,AKDAĞ,K?Y,
ISPARTA,GELENDOST,AŞAĞI,MAHALLE,GELENDOST-İLÇE MERKEZİ
ISPARTA,GELENDOST,BAHÇELİEVLER,MAHALLE,GELENDOST-İLÇE MERKEZİ
ISPARTA,GELENDOST,BALCI,K?Y,
ISPARTA,GELENDOST,BAĞILLI,K?Y,
ISPARTA,GELENDOST,ESİNYURT,K?Y,
ISPARTA,GELENDOST,HACILAR,K?Y,
ISPARTA,GELENDOST,HAYDARPAŞA,MAHALLE,GELENDOST-İLÇE MERKEZİ
ISPARTA,GELENDOST,HÜSEYİNAVNİPAŞA,MAHALLE,GELENDOST-İLÇE MERKEZİ
ISPARTA,GELENDOST,KEÇİLİ,K?Y,
ISPARTA,GELENDOST,KIREVLER,MAHALLE,GELENDOST-İLÇE MERKEZİ
ISPARTA,GELENDOST,KÖKE,K?Y,
ISPARTA,GELENDOST,MADENLİ,K?Y,
ISPARTA,GELENDOST,MUHARREM,MAHALLE,GELENDOST-İLÇE MERKEZİ
ISPARTA,GELENDOST,ORTA,MAHALLE,GELENDOST-İLÇE MERKEZİ
ISPARTA,GELENDOST,SELÇUK,MAHALLE,GELENDOST-İLÇE MERKEZİ
ISPARTA,GELENDOST,YAKA,K?Y,
ISPARTA,GELENDOST,YENİ,MAHALLE,GELENDOST-İLÇE MERKEZİ
ISPARTA,GELENDOST,YENİCE,K?Y,
ISPARTA,GELENDOST,YEŞİLKÖY,K?Y,
ISPARTA,GELENDOST,ÇALTI,K?Y,
ISPARTA,GÖNEN,ALACAMESCİT,MAHALLE,GÖNEN-İLÇE MERKEZİ
ISPARTA,GÖNEN,BARADIZ,MAHALLE,GÜNEYKENT
ISPARTA,GÖNEN,CAMİ,MAHALLE,GÖNEN-İLÇE MERKEZİ
ISPARTA,GÖNEN,GÖLBAŞI,K?Y,
ISPARTA,GÖNEN,GÖLETEVLERİ,MAHALLE,GÖNEN-İLÇE MERKEZİ
ISPARTA,GÖNEN,KASAP,MAHALLE,GÖNEN-İLÇE MERKEZİ
ISPARTA,GÖNEN,KIZILCIK,K?Y,
ISPARTA,GÖNEN,KOÇTEPE,K?Y,
ISPARTA,GÖNEN,MUSALLA,MAHALLE,GÖNEN-İLÇE MERKEZİ
ISPARTA,GÖNEN,ORTA,MAHALLE,GÜNEYKENT
ISPARTA,GÖNEN,PAZAR,MAHALLE,GÖNEN-İLÇE MERKEZİ
ISPARTA,GÖNEN,SENİRCE,K?Y,
ISPARTA,GÖNEN,TEKKE,MAHALLE,GÜNEYKENT
ISPARTA,GÖNEN,YENİCE,MAHALLE,GÜNEYKENT
ISPARTA,GÖNEN,İĞDECİK,K?Y,
ISPARTA,ISPARTA-İL MERKEZİ,AKKENT,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,ANADOLU,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,AYAZMANA,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,BAHÇELİEVLER,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,BATIKENT,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,BAĞLAR,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,BİNBİREVLER,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,DAVRAZ,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,DERE,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,DOĞANCI,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,EMRE,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,FATİH,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,GAZİKEMAL,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,GÜLCÜ,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,GÜLEVLER,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,GÜLİSTAN,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,HALIKENT,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,HALİFESULTAN,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,HIZIRBEY,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,HİSAR,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,IŞIKKENT,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,KARAAĞAÇ,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,KEPECİ,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,KEÇECİ,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,KURTULUŞ,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,KUTLUBEY,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,MEHMETTÖNGE,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,MODERNEVLER,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,MUZAFFER TÜRKEŞ,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,PİRİMEHMET,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,SANAYİ,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,SERMET,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,SÜLÜBEY,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,SİDRE,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,TURAN,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,VATAN,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,YAYLA,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,YEDİŞEHİTLER,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,YENİ YÜZYIL,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,YENİCE,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,ZAFER,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,ÇELEBİLER,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,ÇÜNÜR,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,İSKENDER,MAHALLE,
ISPARTA,ISPARTA-İL MERKEZİ,İSTİKLAL,MAHALLE,
ISPARTA,KEÇİBORLU,ARDIÇLI,K?Y,
ISPARTA,KEÇİBORLU,AYDOĞMUŞ,K?Y,
ISPARTA,KEÇİBORLU,AŞAĞI,MAHALLE,KEÇİBORLU-İLÇE MERKEZİ
ISPARTA,KEÇİBORLU,CUMHURİYET,MAHALLE,KEÇİBORLU-İLÇE MERKEZİ
ISPARTA,KEÇİBORLU,GÜLKÖY,K?Y,
ISPARTA,KEÇİBORLU,HACIKÖYÜ,MAHALLE,KEÇİBORLU-İLÇE MERKEZİ
ISPARTA,KEÇİBORLU,HASANBEY,MAHALLE,KEÇİBORLU-İLÇE MERKEZİ
ISPARTA,KEÇİBORLU,KAPLANLI,K?Y,
ISPARTA,KEÇİBORLU,KAVAK,K?Y,
ISPARTA,KEÇİBORLU,KAYA,MAHALLE,KEÇİBORLU-İLÇE MERKEZİ
ISPARTA,KEÇİBORLU,KILIÇ,K?Y,
ISPARTA,KEÇİBORLU,KOZLUCA,K?Y,
ISPARTA,KEÇİBORLU,KUYUCAK,K?Y,
ISPARTA,KEÇİBORLU,KUŞCULAR,MAHALLE,SENİR
ISPARTA,KEÇİBORLU,KÜKÜRT,MAHALLE,KEÇİBORLU-İLÇE MERKEZİ
ISPARTA,KEÇİBORLU,ORTA,MAHALLE,KEÇİBORLU-İLÇE MERKEZİ
ISPARTA,KEÇİBORLU,SARACIK,K?Y,
ISPARTA,KEÇİBORLU,TEPECİK,MAHALLE,SENİR
ISPARTA,KEÇİBORLU,TOKİ,MAHALLE,KEÇİBORLU-İLÇE MERKEZİ
ISPARTA,KEÇİBORLU,TUZLA,MAHALLE,KEÇİBORLU-İLÇE MERKEZİ
ISPARTA,KEÇİBORLU,YENİ,MAHALLE,SENİR
ISPARTA,KEÇİBORLU,YENİCE,MAHALLE,KEÇİBORLU-İLÇE MERKEZİ
ISPARTA,KEÇİBORLU,YENİTEPE,K?Y,
ISPARTA,KEÇİBORLU,YEŞİLYURT,K?Y,
ISPARTA,KEÇİBORLU,YUKARI,MAHALLE,KEÇİBORLU-İLÇE MERKEZİ
ISPARTA,KEÇİBORLU,ÇUKURÖREN,K?Y,
ISPARTA,KEÇİBORLU,ÖZBAHÇE,K?Y,
ISPARTA,KEÇİBORLU,İNCESU,K?Y,
ISPARTA,MERKEZ,ALİKÖY,K?Y,
ISPARTA,MERKEZ,AŞAĞI,MAHALLE,SAVKÖY
ISPARTA,MERKEZ,BOZANÖNÜ,K?Y,
ISPARTA,MERKEZ,BÜYÜKGÖKÇELİ,K?Y,
ISPARTA,MERKEZ,BÜYÜKHACILAR,K?Y,
ISPARTA,MERKEZ,DARIDERESİ,K?Y,
ISPARTA,MERKEZ,DARIÖREN,K?Y,
ISPARTA,MERKEZ,DEREGÜMÜ,K?Y,
ISPARTA,MERKEZ,DİREKLİ,K?Y,
ISPARTA,MERKEZ,FATİH,MAHALLE,SAVKÖY
ISPARTA,MERKEZ,GELİNCİK,K?Y,
ISPARTA,MERKEZ,GÜNEYCE,K?Y,
ISPARTA,MERKEZ,KADILAR,K?Y,
ISPARTA,MERKEZ,KAYIKÖY,K?Y,
ISPARTA,MERKEZ,KEMAL,MAHALLE,KULEÖNÜ
ISPARTA,MERKEZ,KIŞLAKÖY,K?Y,
ISPARTA,MERKEZ,KÜÇÜK GÖKÇELİ,K?Y,
ISPARTA,MERKEZ,KÜÇÜK KIŞLA,K?Y,
ISPARTA,MERKEZ,KÜÇÜKHACILAR,K?Y,
ISPARTA,MERKEZ,OKUL,MAHALLE,KULEÖNÜ
ISPARTA,MERKEZ,YAKAÖREN,K?Y,
ISPARTA,MERKEZ,YAZISÖĞÜT,K?Y,
ISPARTA,MERKEZ,YENİCAMİ,MAHALLE,KULEÖNÜ
ISPARTA,MERKEZ,YUKARI,MAHALLE,SAVKÖY
ISPARTA,MERKEZ,ÇOBANİSA,K?Y,
ISPARTA,MERKEZ,ÇUKURKÖY,K?Y,
ISPARTA,SENİRKENT,16 HAZİRAN,MAHALLE,SENİRKENT-İLÇE MERKEZİ
ISPARTA,SENİRKENT,AKKEÇİLİ,K?Y,
ISPARTA,SENİRKENT,BAŞKÖY,K?Y,
ISPARTA,SENİRKENT,CAMİ,MAHALLE,BÜYÜKKABACA
ISPARTA,SENİRKENT,CUMHURİYET,MAHALLE,SENİRKENT-İLÇE MERKEZİ
ISPARTA,SENİRKENT,DERE,MAHALLE,BÜYÜKKABACA
ISPARTA,SENİRKENT,GARİPKÖY,K?Y,
ISPARTA,SENİRKENT,GENÇALİ,K?Y,
ISPARTA,SENİRKENT,HAMİDİYE,MAHALLE,SENİRKENT-İLÇE MERKEZİ
ISPARTA,SENİRKENT,KARŞI,MAHALLE,BÜYÜKKABACA
ISPARTA,SENİRKENT,KIBRIS,MAHALLE,SENİRKENT-İLÇE MERKEZİ
ISPARTA,SENİRKENT,ORTA,MAHALLE,BÜYÜKKABACA
ISPARTA,SENİRKENT,ORTAYAZI,K?Y,
ISPARTA,SENİRKENT,SULTANSÜLEYMAN,MAHALLE,BÜYÜKKABACA
ISPARTA,SENİRKENT,SÜLEYMAN DEMİREL,MAHALLE,SENİRKENT-İLÇE MERKEZİ
ISPARTA,SENİRKENT,TAŞMESCİT,MAHALLE,SENİRKENT-İLÇE MERKEZİ
ISPARTA,SENİRKENT,TURGUTLAR,MAHALLE,SENİRKENT-İLÇE MERKEZİ
ISPARTA,SENİRKENT,ULUĞBEY,K?Y,
ISPARTA,SENİRKENT,YASSIÖREN,K?Y,
ISPARTA,SENİRKENT,ZAFER,MAHALLE,BÜYÜKKABACA
ISPARTA,SENİRKENT,İSTİKLAL,MAHALLE,SENİRKENT-İLÇE MERKEZİ
ISPARTA,SENİRKENT,ŞEHLER,MAHALLE,SENİRKENT-İLÇE MERKEZİ
ISPARTA,SÜTÇÜLER,AYVALIPINAR,K?Y,
ISPARTA,SÜTÇÜLER,AŞAĞIYAYLABEL,K?Y,
ISPARTA,SÜTÇÜLER,BAŞKOZ,MAHALLE,SÜTÇÜLER-İLÇE MERKEZİ
ISPARTA,SÜTÇÜLER,BEKİRAĞALAR,K?Y,
ISPARTA,SÜTÇÜLER,BELEN,MAHALLE,SÜTÇÜLER-İLÇE MERKEZİ
ISPARTA,SÜTÇÜLER,BELENCE,K?Y,
ISPARTA,SÜTÇÜLER,BEYDİLİ,K?Y,
ISPARTA,SÜTÇÜLER,BOĞAZKÖY,K?Y,
ISPARTA,SÜTÇÜLER,BUCAKDERE,K?Y,
ISPARTA,SÜTÇÜLER,BİRLİK,MAHALLE,SÜTÇÜLER-İLÇE MERKEZİ
ISPARTA,SÜTÇÜLER,CAMİ,MAHALLE,SÜTÇÜLER-İLÇE MERKEZİ
ISPARTA,SÜTÇÜLER,DARIBÜKÜ,K?Y,
ISPARTA,SÜTÇÜLER,ERENLER,MAHALLE,SÜTÇÜLER-İLÇE MERKEZİ
ISPARTA,SÜTÇÜLER,GÜLDALLI,K?Y,
ISPARTA,SÜTÇÜLER,GÜMÜ,K?Y,
ISPARTA,SÜTÇÜLER,HACIAHMETLER,K?Y,
ISPARTA,SÜTÇÜLER,HACIALİLER,K?Y,
ISPARTA,SÜTÇÜLER,KARADİKEN,K?Y,
ISPARTA,SÜTÇÜLER,KASIMLAR,K?Y,
ISPARTA,SÜTÇÜLER,KESME,K?Y,
ISPARTA,SÜTÇÜLER,KUZCA,K?Y,
ISPARTA,SÜTÇÜLER,MELİKLER,K?Y,
ISPARTA,SÜTÇÜLER,MÜEZZİNLER,K?Y,
ISPARTA,SÜTÇÜLER,PINARKÖY,K?Y,
ISPARTA,SÜTÇÜLER,SARAYKÖY,K?Y,
ISPARTA,SÜTÇÜLER,SARIMEHMETLER,K?Y,
ISPARTA,SÜTÇÜLER,SAĞRAK,K?Y,
ISPARTA,SÜTÇÜLER,YENİKÖY,K?Y,
ISPARTA,SÜTÇÜLER,YEŞİLDERE,MAHALLE,SÜTÇÜLER-İLÇE MERKEZİ
ISPARTA,SÜTÇÜLER,YEŞİLYURT,K?Y,
ISPARTA,SÜTÇÜLER,YUKARI,MAHALLE,SÜTÇÜLER-İLÇE MERKEZİ
ISPARTA,SÜTÇÜLER,ÇANDIR,K?Y,
ISPARTA,SÜTÇÜLER,ÇOBANİSA,K?Y,
ISPARTA,SÜTÇÜLER,ÇUKURCA,K?Y,
ISPARTA,SÜTÇÜLER,İBİŞLER,K?Y,
ISPARTA,SÜTÇÜLER,İNCEDERE,K?Y,
ISPARTA,SÜTÇÜLER,ŞEYHLER,K?Y,
ISPARTA,ULUBORLU,DERE,K?Y,
ISPARTA,ULUBORLU,GÜREŞYERİ,MAHALLE,ULUBORLU-İLÇE MERKEZİ
ISPARTA,ULUBORLU,HAMİDELİ,MAHALLE,ULUBORLU-İLÇE MERKEZİ
ISPARTA,ULUBORLU,KABAAĞAÇ,MAHALLE,ULUBORLU-İLÇE MERKEZİ
ISPARTA,ULUBORLU,KÖSEHASAN,MAHALLE,ULUBORLU-İLÇE MERKEZİ
ISPARTA,ULUBORLU,KÜÇÜKKABACA,K?Y,
ISPARTA,ULUBORLU,NAMAZGAH,MAHALLE,ULUBORLU-İLÇE MERKEZİ
ISPARTA,ULUBORLU,PAZAR,MAHALLE,ULUBORLU-İLÇE MERKEZİ
ISPARTA,ULUBORLU,SELÇUKLU,MAHALLE,ULUBORLU-İLÇE MERKEZİ
ISPARTA,ULUBORLU,SERENLER,MAHALLE,ULUBORLU-İLÇE MERKEZİ
ISPARTA,ULUBORLU,TAŞKÖPRÜ,MAHALLE,ULUBORLU-İLÇE MERKEZİ
ISPARTA,ULUBORLU,TOPRAKLIK,MAHALLE,ULUBORLU-İLÇE MERKEZİ
ISPARTA,ULUBORLU,ZİNCİRLİ,MAHALLE,ULUBORLU-İLÇE MERKEZİ
ISPARTA,ULUBORLU,İLEYDAĞI,K?Y,
ISPARTA,ULUBORLU,İNHİSAR,K?Y,
ISPARTA,YALVAÇ,ABACILAR,MAHALLE,YALVAÇ-İLÇE MERKEZİ
ISPARTA,YALVAÇ,AKKÖPRÜ,MAHALLE,YALVAÇ-İLÇE MERKEZİ
ISPARTA,YALVAÇ,AKÇAŞAR,K?Y,
ISPARTA,YALVAÇ,ALTIKAPI,K?Y,
ISPARTA,YALVAÇ,AYVALI,K?Y,
ISPARTA,YALVAÇ,AŞAĞI KAŞIKARA,K?Y,
ISPARTA,YALVAÇ,AŞAĞITIRTAR,K?Y,
ISPARTA,YALVAÇ,BAHTİYAR,K?Y,
ISPARTA,YALVAÇ,BAHÇELİEVLER,MAHALLE,YALVAÇ-İLÇE MERKEZİ
ISPARTA,YALVAÇ,BAĞKONAK,K?Y,
ISPARTA,YALVAÇ,BAĞLAR,MAHALLE,YALVAÇ-İLÇE MERKEZİ
ISPARTA,YALVAÇ,BAĞLARBAŞI,K?Y,
ISPARTA,YALVAÇ,CELEPTAŞ,K?Y,
ISPARTA,YALVAÇ,CUMHURİYET,MAHALLE,YALVAÇ-İLÇE MERKEZİ
ISPARTA,YALVAÇ,DEBBAĞLAR,MAHALLE,YALVAÇ-İLÇE MERKEZİ
ISPARTA,YALVAÇ,DEDEÇAM,K?Y,
ISPARTA,YALVAÇ,ESKİ,MAHALLE,YALVAÇ-İLÇE MERKEZİ
ISPARTA,YALVAÇ,ESKİGEÇİT,MAHALLE,HÜYÜKLÜ
ISPARTA,YALVAÇ,EYÜPLER,K?Y,
ISPARTA,YALVAÇ,EĞİRLER,K?Y,
ISPARTA,YALVAÇ,FATİH,MAHALLE,YALVAÇ-İLÇE MERKEZİ
ISPARTA,YALVAÇ,GÖKÇEALİ,K?Y,
ISPARTA,YALVAÇ,GÖRGÜ BAYRAM,MAHALLE,YALVAÇ-İLÇE MERKEZİ
